# BUSCO version is: 5.4.3 
# The lineage dataset is: fabales_odb10 (Creation date: 2020-08-05, number of genomes: 10, number of BUSCOs: 5366)
# Busco id	Status	Sequence	Score	Length
3899at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031949.1	1765.2	1443
3899at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G034110.1	1738.1	1282
3908at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053368.1	1165.7	579
3908at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023171.1	1154.9	580
3910at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003469.2	1283.6	647
3920at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043792.1	1213.2	557
3920at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024780.1	1204.8	557
3922at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G044299.1	1203.3	606
3939at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009426.1	1294.2	656
3939at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015066.2	1287.8	656
3943at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011492.1	1294.0	585
3943at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016134.1	1274.6	585
3949at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022335.1	1234.2	616
3950at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014668.1	1277.2	694
3950at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021393.1	1210.8	694
3960at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005165.1	1244.8	694
3961at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G000009.1	1207.5	710
3963at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018118.1	1394.2	601
3963at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022609.1	1384.9	601
3967at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015902.1	1539.6	786
3967at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011721.1	1476.9	786
3980at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G041879.1	1297.7	758
3980at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037091.1	1219.0	732
3983at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040906.1	1140.3	585
3983at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G049762.1	1121.8	583
3993at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045897.1	1265.3	621
3993at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G054625.1	1252.3	629
4001at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G057951.1	1168.6	598
4001at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G017174.1	1158.1	583
4003at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G056609.1	1366.5	664
4003at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G019585.1	1357.3	663
4009at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_12G033595.1	1315.6	618
4015at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020915.1	1077.9	503
4015at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G047469.1	1070.5	519
4021at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021730.1	1258.3	607
4024at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050415.1	1260.3	630
4024at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G033410.1	1141.0	629
4028at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G028655.3	1268.7	645
4033at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022554.1	1151.9	563
4034at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026768.1	1217.0	537
4034at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002123.1	1209.7	537
4038at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G004100.2	1346.8	690
4040at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G001527.1	1396.2	837
4040at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007055.1	1333.9	836
4042at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014058.1	1334.1	578
4042at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022125.1	1331.0	578
4044at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023068.1	1287.8	599
4044at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053295.1	1283.1	599
4045at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056139.1	1375.2	678
4045at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008654.1	1343.0	692
4053at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G051271.1	1626.2	812
4053at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023915.1	1619.1	812
4058at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026755.1	1137.8	587
4060at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021894.1	1279.3	658
4060at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013833.1	1261.3	685
4068at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008613.1	1280.5	580
4068at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056097.1	1274.6	580
4072at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G053688.1	1223.8	586
4072at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012040.1	1207.0	584
4081at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G036910.1	1303.0	725
4085at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037449.1	1071.6	676
4092at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021518.1	1331.1	671
4092at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020057.1	1309.2	676
4095at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_05G011982.1	1200.8	553
4098at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030238.1	1874.2	1198
4106at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055652.1	1241.1	704
4119at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G000186.1	1352.9	839
4119at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026640.1	1304.4	762
4121at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013421.1	1276.9	608
4121at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048850.1	1267.0	607
4128at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037940.1	1319.9	642
4146at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022904.2	1132.9	532
4146at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018036.1	1126.7	532
4149at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G049508.1	980.5	492
4149at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G041106.4	941.5	472
4160at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052465.1	668.1	524
4160at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G019328.1	660.0	532
4161at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037441.1	1155.2	676
4161at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G027730.1	1116.9	652
4167at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055437.1	1221.7	586
4167at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007931.2	1208.1	586
4168at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012119.1	1191.5	575
4168at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048210.1	1186.6	575
4177at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012357.1	1228.6	572
4181at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014447.1	1113.0	531
4181at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021176.1	1112.0	535
4188at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027063.2	1108.0	721
4192at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_17G049617.1	1325.2	620
4196at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045393.1	1229.1	603
4196at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018390.1	1219.4	602
4203at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013538.1	1186.2	555
4203at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021617.1	1179.1	555
4216at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021036.1	1283.5	646
4222at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_12G033639.1	1189.1	635
4227at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018398.1	1257.6	668
4227at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045401.1	1245.3	679
4228at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009472.3	1461.5	733
4228at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015109.1	1401.9	728
4230at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G008541.1	1289.5	795
4230at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056025.1	1261.2	824
4237at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011789.1	1172.2	588
4239at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040586.1	1276.9	669
4239at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G049989.1	1253.8	661
4246at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G046074.1	1106.4	557
4246at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007361.1	1016.0	542
4250at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012030.1	1128.3	570
4250at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G053681.1	1112.3	557
4259at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043530.1	1204.7	627
4259at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024513.1	1197.3	627
4265at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G017681.1	1273.4	660
4275at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_20G056724.1	1176.7	537
4279at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012038.1	1180.8	545
4283at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_07G019850.1	1055.4	549
4301at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027120.1	1214.4	591
4301at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053025.4	1207.4	618
4306at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G034711.1	1182.6	592
4306at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G017656.1	1152.6	608
4307at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G036621.1	1158.0	581
4310at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G005406.1	1201.2	681
4322at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016500.1	1119.1	630
4323at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027053.1	1292.7	643
4323at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053103.1	1273.5	629
4326at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035494.1	1206.7	548
4326at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039167.1	1204.4	548
4329at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G033104.1	1204.0	597
4329at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050712.1	1202.2	609
4336at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024842.1	1310.2	688
4336at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043860.1	1285.2	686
4339at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048814.1	1197.0	604
4341at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007864.1	1158.9	609
4341at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G052837.1	1140.8	609
4349at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027019.1	1232.8	616
4349at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053138.1	1227.6	616
4357at72025	Missing
4358at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014635.1	1209.2	539
4358at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021361.1	1185.6	538
4363at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048527.1	1128.9	570
4363at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012054.1	1128.4	579
4366at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G007752.1	1226.9	606
4366at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055280.1	1208.4	609
4370at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011860.1	1142.6	544
4370at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015759.1	1103.4	542
4372at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014194.1	1119.2	496
4372at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G020934.5	1105.2	501
4377at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G050208.1	1233.5	564
4377at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040344.2	1231.0	567
4378at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024984.2	1198.1	609
4382at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003996.1	1108.3	559
4386at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026491.1	1303.8	681
4400at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G050174.1	1243.1	628
4400at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040376.1	1225.0	628
4402at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009637.1	1230.8	648
4410at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058462.1	1235.2	544
4410at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030146.1	1119.8	544
4434at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015693.1	1326.1	725
4435at72025	Missing
4442at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012423.1	1028.8	542
4442at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048647.1	1007.6	564
4443at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043254.1	1160.2	559
4443at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038324.1	1150.4	559
4448at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045846.1	1044.6	578
4461at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G040343.1	1388.8	761
4461at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G050210.2	1357.5	751
4465at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022426.1	1181.1	544
4465at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G045103.2	1173.6	544
4466at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048214.1	1132.7	537
4466at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G012116.1	1083.8	540
4469at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009212.1	1121.3	554
4469at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G014842.1	1112.4	556
4473at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_03G009047.1	1057.5	556
4473at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G056539.1	1056.0	556
4481at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G047550.1	1260.0	631
4481at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020833.1	1246.8	632
4489at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009658.1	1030.6	511
4491at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011778.3	1193.9	566
4491at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015845.2	1185.5	566
4500at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G014878.1	1305.7	575
4500at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009244.1	1304.7	575
4518at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024613.1	1516.8	1022
4518at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043621.1	1499.9	1038
4519at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055884.1	1169.7	550
4522at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031510.3	1246.5	627
4522at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G033704.2	1244.0	627
4527at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G019710.1	1424.3	723
4527at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G025724.1	1421.8	723
4540at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045567.1	1158.9	555
4549at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009136.1	1103.8	564
4555at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G042896.1	928.0	709
4566at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022504.1	1187.0	564
4568at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018691.5	1115.0	542
4570at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_16G045751.1	1168.8	635
4570at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_19G055067.1	1161.3	700
4572at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035843.1	1185.2	575
4599at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048442.1	1151.8	575
4599at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037834.1	1125.2	564
4605at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_20G056822.1	1105.7	548
4606at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G006094.2	892.7	620
4606at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_14G039847.1	889.7	620
4623at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G024559.1	1320.3	746
4623at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_15G043573.1	1301.4	745
4628at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035471.1	1180.3	572
4628at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G039189.1	1146.3	572
4639at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014696.1	1175.5	550
4639at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021432.1	1163.6	549
4641at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016281.1	986.8	535
4641at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011343.1	974.7	535
4644at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022072.1	1261.0	640
4650at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_02G003944.1	1214.4	584
4650at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020330.1	1206.9	584
4651at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G035984.1	1134.7	548
4651at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G038159.2	1132.5	548
4657at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G051467.1	1305.1	699
4657at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G023815.1	1296.0	669
4657at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037969.1	1250.0	652
4670at72025	Missing
4673at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_20G059294.1	1020.7	497
4685at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029617.1	1420.6	994
4685at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058955.1	1344.1	849
4690at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016922.1	897.3	459
4693at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029330.1	1233.5	730
4693at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G059222.1	1233.0	746
4699at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G011572.2	1292.6	743
4699at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G016059.1	1175.8	743
4703at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G017696.1	1250.2	586
4703at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G034652.1	1246.1	587
4705at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029598.1	1111.0	490
4711at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G059042.1	1245.1	610
4711at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029536.1	1226.3	614
4720at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037474.1	960.0	631
4725at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022882.1	1139.1	567
4725at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G018054.1	1067.7	585
4743at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_12G034118.1	1010.6	585
4754at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053094.1	1053.5	506
4754at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_09G027062.1	1039.7	492
4761at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020861.1	1223.5	599
4761at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G047521.1	1207.7	599
4763at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_04G009954.1	1128.0	594
4763at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_06G015565.2	1127.2	594
4765at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_17G048394.1	1317.4	711
4768at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020416.3	1041.6	506
4769at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G031885.1	1171.2	567
4769at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_12G034033.1	1170.5	567
4775at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_08G024116.1	1242.2	573
4780at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014610.1	852.3	406
4780at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021339.1	848.7	406
4801at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G033386.1	1371.6	799
4807at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G017582.1	1386.3	719
4820at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G022010.1	980.6	550
4820at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013950.1	971.7	553
4827at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G014333.1	1269.6	596
4827at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021068.1	1262.9	629
4829at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G033415.1	899.6	533
4829at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_05G013749.1	889.0	548
4829at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_08G021812.1	880.4	547
4829at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_18G050408.1	877.5	533
4845at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_11G032404.2	1207.2	620
4846at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_01G000179.1	1062.8	580
4847at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_06G014748.1	702.2	349
4852at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G057980.1	1128.5	509
4852at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030558.1	1126.7	510
4854at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_18G053576.1	1165.1	543
4863at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_09G026862.1	1116.6	576
4865at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_13G037672.1	1054.2	519
4871at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_11G030789.1	1292.8	610
4871at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_01G002819.3	1292.6	610
4876at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G057931.1	1150.8	537
4876at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G029249.1	1145.8	552
4890at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_10G030291.1	1164.7	562
4890at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_20G058283.1	1155.0	562
4892at72025	Complete	glyma.Hwangkeum.gnm1.ann1.GmHk_15G042678.1	1131.0	507
4902at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_17G047755.2	1196.5	587
4902at72025	Duplicated	glyma.Hwangkeum.gnm1.ann1.GmHk_07G020603.1	1169.0	587
